Date,Price
"Apr 02, 2015",250.040
"Apr 01, 2015",245.740
"Mar 31, 2015",245.830
"Mar 30, 2015",245.200
"Mar 29, 2015",247.720
"Mar 28, 2015",249.880
"Mar 27, 2015",247.800
"Mar 26, 2015",247.400
"Mar 25, 2015",246.830
"Mar 24, 2015",256.080
"Mar 23, 2015",267.310
"Mar 22, 2015",263.940
"Mar 21, 2015",260.830
"Mar 20, 2015",261.350
"Mar 19, 2015",258.400
"Mar 18, 2015",270.680
"Mar 17, 2015",288.050
"Mar 16, 2015",288.140
"Mar 15, 2015",283.900
"Mar 14, 2015",283.150
"Mar 13, 2015",289.730
"Mar 12, 2015",295.240
"Mar 11, 2015",293.950
"Mar 10, 2015",290.810
"Mar 09, 2015",282.210
"Mar 08, 2015",275.390
"Mar 07, 2015",274.270
"Mar 06, 2015",274.160
"Mar 05, 2015",274.460
"Mar 04, 2015",277.530
"Mar 03, 2015",278.370
"Mar 02, 2015",268.010
"Mar 01, 2015",257.240
"Feb 28, 2015",253.890
"Feb 27, 2015",245.130
"Feb 26, 2015",236.880
"Feb 25, 2015",238.180
"Feb 24, 2015",238.870
"Feb 23, 2015",237.440
"Feb 22, 2015",240.260
"Feb 21, 2015",244.140
"Feb 20, 2015",242.010
"Feb 19, 2015",238.340
"Feb 18, 2015",240.050
"Feb 17, 2015",238.510
"Feb 16, 2015",234.330
"Feb 15, 2015",246.160
"Feb 14, 2015",246.420
"Feb 13, 2015",228.700
"Feb 12, 2015",220.480
"Feb 11, 2015",219.450
"Feb 10, 2015",220.060
"Feb 09, 2015",221.750
"Feb 08, 2015",225.550
"Feb 07, 2015",225.190
"Feb 06, 2015",219.590
"Feb 05, 2015",222.380
"Feb 04, 2015",227.180
"Feb 03, 2015",232.360
"Feb 02, 2015",232.360
"Feb 01, 2015",221.920
"Jan 31, 2015",221.950
"Jan 30, 2015",229.600
"Jan 29, 2015",233.430
"Jan 28, 2015",248.630
"Jan 27, 2015",268.320
"Jan 26, 2015",263.770
"Jan 25, 2015",250.530
"Jan 24, 2015",240.270
"Jan 23, 2015",233.200
"Jan 22, 2015",230.360
"Jan 21, 2015",219.140
"Jan 20, 2015",212.110
"Jan 19, 2015",213.160
"Jan 18, 2015",205.190
"Jan 17, 2015",203.540
"Jan 16, 2015",208.580
"Jan 15, 2015",193.370
"Jan 14, 2015",200.990
"Jan 13, 2015",246.620
"Jan 12, 2015",266.970
"Jan 11, 2015",270.130
"Jan 10, 2015",281.050
"Jan 09, 2015",286.390
"Jan 08, 2015",288.740
"Jan 07, 2015",290.200
"Jan 06, 2015",280.390
"Jan 05, 2015",269.770
"Jan 04, 2015",272.660
"Jan 03, 2015",297.960
"Jan 02, 2015",314.550
"Jan 01, 2015",317.340
"Dec 31, 2014",315.550
"Dec 30, 2014",311.730
"Dec 29, 2014",315.180
"Dec 28, 2014",316.700
"Dec 27, 2014",321.720
"Dec 26, 2014",323.530
"Dec 25, 2014",320.640
"Dec 24, 2014",328.450
"Dec 23, 2014",333.290
"Dec 22, 2014",326.480
"Dec 21, 2014",325.190
"Dec 20, 2014",323.780
"Dec 19, 2014",314.510
"Dec 18, 2014",315.590
"Dec 17, 2014",323.320
"Dec 16, 2014",336.360
"Dec 15, 2014",348.350
"Dec 14, 2014",349.180
"Dec 13, 2014",349.880
"Dec 12, 2014",351.680
"Dec 11, 2014",347.420
"Dec 10, 2014",349.280
"Dec 09, 2014",357.050
"Dec 08, 2014",368.430
"Dec 07, 2014",374.970
"Dec 06, 2014",375.770
"Dec 05, 2014",373.140
"Dec 04, 2014",372.660
"Dec 03, 2014",378.360
"Dec 02, 2014",380.280
"Dec 01, 2014",378.750
"Nov 30, 2014",376.780
"Nov 29, 2014",375.820
"Nov 28, 2014",372.910
"Nov 27, 2014",370.080
"Nov 26, 2014",372.190
"Nov 25, 2014",376.120
"Nov 24, 2014",371.920
"Nov 23, 2014",360.370
"Nov 22, 2014",352.260
"Nov 21, 2014",354.360
"Nov 20, 2014",369.070
"Nov 19, 2014",377.230
"Nov 18, 2014",381.490
"Nov 17, 2014",387.880
"Nov 16, 2014",381.300
"Nov 15, 2014",387.890
"Nov 14, 2014",408.120
"Nov 13, 2014",424.000
"Nov 12, 2014",395.770
"Nov 11, 2014",366.770
"Nov 10, 2014",364.590
"Nov 09, 2014",354.320
"Nov 08, 2014",343.820
"Nov 07, 2014",346.120
"Nov 06, 2014",344.370
"Nov 05, 2014",335.080
"Nov 04, 2014",328.820
"Nov 03, 2014",326.560
"Nov 02, 2014",325.980
"Nov 01, 2014",332.200
"Oct 31, 2014",341.660
"Oct 30, 2014",340.510
"Oct 29, 2014",346.340
"Oct 28, 2014",355.410
"Oct 27, 2014",353.880
"Oct 26, 2014",351.090
"Oct 25, 2014",352.940
"Oct 24, 2014",358.470
"Oct 23, 2014",370.690
"Oct 22, 2014",384.640
"Oct 21, 2014",384.450
"Oct 20, 2014",386.040
"Oct 19, 2014",390.400
"Oct 18, 2014",387.710
"Oct 17, 2014",383.260
"Oct 16, 2014",388.540
"Oct 15, 2014",397.860
"Oct 14, 2014",396.280
"Oct 13, 2014",384.160
"Oct 12, 2014",370.580
"Oct 11, 2014",361.830
"Oct 10, 2014",363.120
"Oct 09, 2014",358.890
"Oct 08, 2014",344.530
"Oct 07, 2014",333.380
"Oct 06, 2014",325.230
"Oct 05, 2014",324.710
"Oct 04, 2014",344.380
"Oct 03, 2014",367.340
"Oct 02, 2014",379.530
"Oct 01, 2014",385.520
"Sep 30, 2014",381.510
"Sep 29, 2014",376.200
"Sep 28, 2014",388.320
"Sep 27, 2014",401.540
"Sep 26, 2014",407.930
"Sep 25, 2014",417.360
"Sep 24, 2014",429.470
"Sep 23, 2014",418.940
"Sep 22, 2014",400.620
"Sep 21, 2014",403.450
"Sep 20, 2014",401.780
"Sep 19, 2014",409.450
"Sep 18, 2014",440.650
"Sep 17, 2014",461.590
"Sep 16, 2014",470.460
"Sep 15, 2014",476.560
"Sep 14, 2014",478.500
"Sep 13, 2014",478.390
"Sep 12, 2014",478.660
"Sep 11, 2014",479.680
"Sep 10, 2014",477.420
"Sep 09, 2014",475.070
"Sep 08, 2014",478.200
"Sep 07, 2014",483.700
"Sep 06, 2014",484.080
"Sep 05, 2014",486.500
"Sep 04, 2014",483.670
"Sep 03, 2014",477.230
"Sep 02, 2014",475.950
"Sep 01, 2014",476.330
"Aug 31, 2014",490.330
"Aug 30, 2014",506.410
"Aug 29, 2014",508.470
"Aug 28, 2014",509.340
"Aug 27, 2014",511.670
"Aug 26, 2014",507.050
"Aug 25, 2014",505.360
"Aug 24, 2014",503.290
"Aug 23, 2014",505.730
"Aug 22, 2014",515.800
"Aug 21, 2014",513.840
"Aug 20, 2014",498.520
"Aug 19, 2014",473.360
"Aug 18, 2014",476.480
"Aug 17, 2014",505.470
"Aug 16, 2014",508.770
"Aug 15, 2014",504.070
"Aug 14, 2014",526.070
"Aug 13, 2014",558.520
"Aug 12, 2014",573.070
"Aug 11, 2014",583.820
"Aug 10, 2014",590.110
"Aug 09, 2014",590.920
"Aug 08, 2014",590.730
"Aug 07, 2014",586.760
"Aug 06, 2014",585.290
"Aug 05, 2014",587.220
"Aug 04, 2014",587.500
"Aug 03, 2014",587.780
"Aug 02, 2014",592.110
"Aug 01, 2014",590.550
"Jul 31, 2014",576.800
"Jul 30, 2014",576.010
"Jul 29, 2014",585.140
"Jul 28, 2014",589.910
"Jul 27, 2014",594.760
"Jul 26, 2014",598.670
"Jul 25, 2014",601.290
"Jul 24, 2014",610.610
"Jul 23, 2014",620.260
"Jul 22, 2014",621.910
"Jul 21, 2014",623.080
"Jul 20, 2014",626.230
"Jul 19, 2014",628.830
"Jul 18, 2014",625.570
"Jul 17, 2014",619.810
"Jul 16, 2014",619.400
"Jul 15, 2014",620.790
"Jul 14, 2014",622.940
"Jul 13, 2014",630.360
"Jul 12, 2014",632.790
"Jul 11, 2014",624.320
"Jul 10, 2014",620.790
"Jul 09, 2014",624.860
"Jul 08, 2014",623.690
"Jul 07, 2014",629.770
"Jul 06, 2014",633.790
"Jul 05, 2014",630.700
"Jul 04, 2014",637.670
"Jul 03, 2014",647.960
"Jul 02, 2014",645.960
"Jul 01, 2014",641.090
"Jun 30, 2014",621.210
"Jun 29, 2014",599.520
"Jun 28, 2014",597.810
"Jun 27, 2014",589.280
"Jun 26, 2014",573.640
"Jun 25, 2014",574.070
"Jun 24, 2014",588.160
"Jun 23, 2014",598.060
"Jun 22, 2014",599.080
"Jun 21, 2014",594.330
"Jun 20, 2014",595.770
"Jun 19, 2014",603.070
"Jun 18, 2014",608.860
"Jun 17, 2014",601.220
"Jun 16, 2014",592.420
"Jun 15, 2014",584.430
"Jun 14, 2014",589.050
"Jun 13, 2014",592.930
"Jun 12, 2014",610.190
"Jun 11, 2014",643.100
"Jun 10, 2014",651.590
"Jun 09, 2014",652.400
"Jun 08, 2014",655.560
"Jun 07, 2014",654.240
"Jun 06, 2014",656.490
"Jun 05, 2014",650.160
"Jun 04, 2014",654.190
"Jun 03, 2014",664.080
"Jun 02, 2014",645.130
"Jun 01, 2014",626.960
"May 31, 2014",619.680
"May 30, 2014",591.750
"May 29, 2014",572.250
"May 28, 2014",574.480
"May 27, 2014",576.910
"May 26, 2014",577.400
"May 25, 2014",548.410
"May 24, 2014",523.090
"May 23, 2014",522.970
"May 22, 2014",508.310
"May 21, 2014",488.780
"May 20, 2014",466.010
"May 19, 2014",446.130
"May 18, 2014",447.480
"May 17, 2014",448.510
"May 16, 2014",447.720
"May 15, 2014",445.690
"May 14, 2014",442.280
"May 13, 2014",441.100
"May 12, 2014",439.880
"May 11, 2014",446.400
"May 10, 2014",452.440
"May 09, 2014",444.820
"May 08, 2014",439.420
"May 07, 2014",434.080
"May 06, 2014",431.160
"May 05, 2014",434.130
"May 04, 2014",437.460
"May 03, 2014",443.580
"May 02, 2014",453.370
"May 01, 2014",452.690
"Apr 30, 2014",447.260
"Apr 29, 2014",443.590
"Apr 28, 2014",435.500
"Apr 27, 2014",446.810
"Apr 26, 2014",460.150
"Apr 25, 2014",480.770
"Apr 24, 2014",495.640
"Apr 23, 2014",489.830
"Apr 22, 2014",491.680
"Apr 21, 2014",496.750
"Apr 20, 2014",499.960
"Apr 19, 2014",490.570
"Apr 18, 2014",487.720
"Apr 17, 2014",512.510
"Apr 16, 2014",524.780
"Apr 15, 2014",486.980
"Apr 14, 2014",436.810
"Apr 13, 2014",417.760
"Apr 12, 2014",421.000
"Apr 11, 2014",392.330
"Apr 10, 2014",403.720
"Apr 09, 2014",447.950
"Apr 08, 2014",450.350
"Apr 07, 2014",455.440
"Apr 06, 2014",461.950
"Apr 05, 2014",454.290
"Apr 04, 2014",446.590
"Apr 03, 2014",440.580
"Apr 02, 2014",458.140
"Apr 01, 2014",467.690
"Mar 31, 2014",459.650
"Mar 30, 2014",476.320
"Mar 29, 2014",496.440
"Mar 28, 2014",486.400
"Mar 27, 2014",525.750
"Mar 26, 2014",582.150
"Mar 25, 2014",584.470
"Mar 24, 2014",572.960
"Mar 23, 2014",563.510
"Mar 22, 2014",568.100
"Mar 21, 2014",579.890
"Mar 20, 2014",599.260
"Mar 19, 2014",611.890
"Mar 18, 2014",618.330
"Mar 17, 2014",626.640
"Mar 16, 2014",633.800
"Mar 15, 2014",632.740
"Mar 14, 2014",633.470
"Mar 13, 2014",635.880
"Mar 12, 2014",632.000
"Mar 11, 2014",631.030
"Mar 10, 2014",632.050
"Mar 09, 2014",626.630
"Mar 08, 2014",623.550
"Mar 07, 2014",646.730
"Mar 06, 2014",664.190
"Mar 05, 2014",665.870
"Mar 04, 2014",667.510
"Mar 03, 2014",615.160
"Mar 02, 2014",563.510
"Mar 01, 2014",557.760
"Feb 28, 2014",564.480
"Feb 27, 2014",580.210
"Feb 26, 2014",559.860
"Feb 25, 2014",539.470
"Feb 24, 2014",576.180
"Feb 23, 2014",606.140
"Feb 22, 2014",589.820
"Feb 21, 2014",565.520
"Feb 20, 2014",589.610
"Feb 19, 2014",624.500
"Feb 18, 2014",626.880
"Feb 17, 2014",620.250
"Feb 16, 2014",633.960
"Feb 15, 2014",655.910
"Feb 14, 2014",631.570
"Feb 13, 2014",628.160
"Feb 12, 2014",662.050
"Feb 11, 2014",677.830
"Feb 10, 2014",681.170
"Feb 09, 2014",677.180
"Feb 08, 2014",686.740
"Feb 07, 2014",747.800
"Feb 06, 2014",798.570
"Feb 05, 2014",820.930
"Feb 04, 2014",825.860
"Feb 03, 2014",823.950
"Feb 02, 2014",829.130
"Feb 01, 2014",830.590
"Jan 31, 2014",824.170
"Jan 30, 2014",822.520
"Jan 29, 2014",817.980
"Jan 28, 2014",793.260
"Jan 27, 2014",827.990
"Jan 26, 2014",869.480
"Jan 25, 2014",824.920
"Jan 24, 2014",809.750
"Jan 23, 2014",833.750
"Jan 22, 2014",856.400
"Jan 21, 2014",866.780
"Jan 20, 2014",870.790
"Jan 19, 2014",855.310
"Jan 18, 2014",828.030
"Jan 17, 2014",824.560
"Jan 16, 2014",847.960
"Jan 15, 2014",847.010
"Jan 14, 2014",838.220
"Jan 13, 2014",850.690
"Jan 12, 2014",891.410
"Jan 11, 2014",890.630
"Jan 10, 2014",857.580
"Jan 09, 2014",844.160
"Jan 08, 2014",819.350
"Jan 07, 2014",874.240
"Jan 06, 2014",944.670
"Jan 05, 2014",896.040
"Jan 04, 2014",841.390
"Jan 03, 2014",810.780
"Jan 02, 2014",787.910
"Jan 01, 2014",763.180
"Dec 31, 2013",757.160
"Dec 30, 2013",748.740
"Dec 29, 2013",736.550
"Dec 28, 2013",732.900
"Dec 27, 2013",749.170
"Dec 26, 2013",722.960
"Dec 25, 2013",674.260
"Dec 24, 2013",668.970
"Dec 23, 2013",643.230
"Dec 22, 2013",609.480
"Dec 21, 2013",612.780
"Dec 20, 2013",659.770
"Dec 19, 2013",605.510
"Dec 18, 2013",600.450
"Dec 17, 2013",694.240
"Dec 16, 2013",793.150
"Dec 15, 2013",875.700
"Dec 14, 2013",886.220
"Dec 13, 2013",883.780
"Dec 12, 2013",878.020
"Dec 11, 2013",933.770
"Dec 10, 2013",940.410
"Dec 09, 2013",843.490
"Dec 08, 2013",746.580
"Dec 07, 2013",766.770
"Dec 06, 2013",935.910
"Dec 05, 2013",1098.920
"Dec 04, 2013",1114.370
"Dec 03, 2013",1062.340
"Dec 02, 2013",997.370
"Dec 01, 2013",1042.380
"Nov 30, 2013",1129.400
"Nov 29, 2013",1086.990
"Nov 28, 2013",1017.660
"Nov 27, 2013",962.900
"Nov 26, 2013",866.910
"Nov 25, 2013",786.060
"Nov 24, 2013",784.940
"Nov 23, 2013",784.760
"Nov 22, 2013",747.750
"Nov 21, 2013",658.370
"Nov 20, 2013",584.400
"Nov 19, 2013",648.680
"Nov 18, 2013",600.060
"Nov 17, 2013",466.530
"Nov 16, 2013",428.750
"Nov 15, 2013",418.680
"Nov 14, 2013",413.300
"Nov 13, 2013",384.170
"Nov 12, 2013",351.690
"Nov 11, 2013",333.920
"Nov 10, 2013",337.720
"Nov 09, 2013",338.840
"Nov 08, 2013",317.980
"Nov 07, 2013",279.040
"Nov 06, 2013",253.640
"Nov 05, 2013",237.220
"Nov 04, 2013",221.880
"Nov 03, 2013",210.520
"Nov 02, 2013",206.010
"Nov 01, 2013",205.040
"Oct 31, 2013",201.910
"Oct 30, 2013",202.180
"Oct 29, 2013",201.470
"Oct 28, 2013",197.380
"Oct 27, 2013",186.520
"Oct 26, 2013",182.380
"Oct 25, 2013",192.190
"Oct 24, 2013",206.260
"Oct 23, 2013",203.490
"Oct 22, 2013",188.200
"Oct 21, 2013",178.500
"Oct 20, 2013",173.130
"Oct 19, 2013",164.160
"Oct 18, 2013",151.160
"Oct 17, 2013",144.320
"Oct 16, 2013",144.100
"Oct 15, 2013",143.000
"Oct 14, 2013",139.890
"Oct 13, 2013",136.660
"Oct 12, 2013",133.040
"Oct 11, 2013",130.820
"Oct 10, 2013",130.630
"Oct 09, 2013",128.260
"Oct 08, 2013",126.370
"Oct 07, 2013",128.180
"Oct 06, 2013",128.680
"Oct 05, 2013",128.590
"Oct 04, 2013",126.210
"Oct 03, 2013",119.040
"Oct 02, 2013",123.090
"Oct 01, 2013",132.430
"Sep 30, 2013",135.070
"Sep 29, 2013",136.120
"Sep 28, 2013",134.270
"Sep 27, 2013",131.360
"Sep 26, 2013",128.290
"Sep 25, 2013",127.800
"Sep 24, 2013",126.650
"Sep 23, 2013",127.460
"Sep 22, 2013",128.490
"Sep 21, 2013",127.190
"Sep 20, 2013",128.370
"Sep 19, 2013",130.510
"Sep 18, 2013",131.590
"Sep 17, 2013",131.620
"Sep 16, 2013",131.290
"Sep 15, 2013",129.880
"Sep 14, 2013",132.110
"Sep 13, 2013",133.900
"Sep 12, 2013",134.340
"Sep 11, 2013",130.570
"Sep 10, 2013",126.590
"Sep 09, 2013",124.480
"Sep 08, 2013",122.890
"Sep 07, 2013",121.520
"Sep 06, 2013",122.820
"Sep 05, 2013",126.590
"Sep 04, 2013",131.630
"Sep 03, 2013",136.190
"Sep 02, 2013",137.240
"Sep 01, 2013",136.740
"Aug 31, 2013",134.220
"Aug 30, 2013",127.920
"Aug 29, 2013",122.500
"Aug 28, 2013",124.550
"Aug 27, 2013",123.280
"Aug 26, 2013",121.080
"Aug 25, 2013",120.850
"Aug 24, 2013",119.280
"Aug 23, 2013",120.250
"Aug 22, 2013",122.220
"Aug 21, 2013",122.250
"Aug 20, 2013",120.100
"Aug 19, 2013",116.190
"Aug 18, 2013",113.120
"Aug 17, 2013",111.240
"Aug 16, 2013",109.490
"Aug 15, 2013",111.270
"Aug 14, 2013",111.060
"Aug 13, 2013",107.990
"Aug 12, 2013",105.820
"Aug 11, 2013",104.000
"Aug 10, 2013",102.900
"Aug 09, 2013",102.930
"Aug 08, 2013",104.870
"Aug 07, 2013",106.750
"Aug 06, 2013",106.730
"Aug 05, 2013",105.670
"Aug 04, 2013",105.040
"Aug 03, 2013",104.250
"Aug 02, 2013",104.680
"Aug 01, 2013",105.100
"Jul 31, 2013",107.020
"Jul 30, 2013",104.740
"Jul 29, 2013",99.900
"Jul 28, 2013",97.080
"Jul 27, 2013",95.070
"Jul 26, 2013",96.480
"Jul 25, 2013",95.700
"Jul 24, 2013",95.030
"Jul 23, 2013",93.580
"Jul 22, 2013",91.800
"Jul 21, 2013",90.290
"Jul 20, 2013",90.690
"Jul 19, 2013",91.120
"Jul 18, 2013",94.540
"Jul 17, 2013",97.600
"Jul 16, 2013",98.170
"Jul 15, 2013",96.000
"Jul 14, 2013",96.690
"Jul 13, 2013",96.060
"Jul 12, 2013",91.280
"Jul 11, 2013",88.490
"Jul 10, 2013",81.740
"Jul 09, 2013",76.340
"Jul 08, 2013",76.500
"Jul 07, 2013",71.650
"Jul 06, 2013",69.390
"Jul 05, 2013",74.210
"Jul 04, 2013",79.710
"Jul 03, 2013",83.970
"Jul 02, 2013",89.090
"Jul 01, 2013",92.780
"Jun 30, 2013",95.800
"Jun 29, 2013",94.820
"Jun 28, 2013",98.190
"Jun 27, 2013",102.720
"Jun 26, 2013",103.660
"Jun 25, 2013",103.020
"Jun 24, 2013",105.320
"Jun 23, 2013",107.900
"Jun 22, 2013",108.900
"Jun 21, 2013",110.390
"Jun 20, 2013",109.200
"Jun 19, 2013",107.650
"Jun 18, 2013",104.670
"Jun 17, 2013",100.800
"Jun 16, 2013",99.650
"Jun 15, 2013",99.990
"Jun 14, 2013",101.960
"Jun 13, 2013",106.390
"Jun 12, 2013",108.570
"Jun 11, 2013",107.620
"Jun 10, 2013",103.390
"Jun 09, 2013",103.940
"Jun 08, 2013",109.650
"Jun 07, 2013",115.230
"Jun 06, 2013",119.950
"Jun 05, 2013",121.520
"Jun 04, 2013",121.080
"Jun 03, 2013",122.360
"Jun 02, 2013",125.790
"Jun 01, 2013",129.050
"May 31, 2013",128.900
"May 30, 2013",130.520
"May 29, 2013",130.650
"May 28, 2013",129.380
"May 27, 2013",131.620
"May 26, 2013",132.730
"May 25, 2013",132.540
"May 24, 2013",129.750
"May 23, 2013",125.250
"May 22, 2013",123.390
"May 21, 2013",122.440
"May 20, 2013",122.250
"May 19, 2013",122.600
"May 18, 2013",123.500
"May 17, 2013",120.610
"May 16, 2013",116.490
"May 15, 2013",112.810
"May 14, 2013",114.740
"May 13, 2013",116.400
"May 12, 2013",115.320
"May 11, 2013",116.470
"May 10, 2013",115.000
"May 09, 2013",112.930
"May 08, 2013",111.580
"May 07, 2013",111.870
"May 06, 2013",114.140
"May 05, 2013",114.400
"May 04, 2013",105.300
"May 03, 2013",102.000
"May 02, 2013",110.790
"May 01, 2013",127.990
"Apr 30, 2013",141.500
"Apr 29, 2013",139.490
"Apr 28, 2013",134.750
