Date,Price
"Nov 05, 2015",0.890
"Nov 04, 2015",0.950
"Nov 03, 2015",1.000
"Nov 02, 2015",1.020
"Nov 01, 2015",0.990
"Oct 31, 2015",0.980
"Oct 30, 2015",1.120
"Oct 29, 2015",1.100
"Oct 28, 2015",0.930
"Oct 27, 2015",0.780
"Oct 26, 2015",0.670
"Oct 25, 2015",0.580
"Oct 24, 2015",0.550
"Oct 23, 2015",0.550
"Oct 22, 2015",0.500
"Oct 21, 2015",0.430
"Oct 20, 2015",0.460
"Oct 19, 2015",0.500
"Oct 18, 2015",0.530
"Oct 17, 2015",0.540
"Oct 16, 2015",0.540
"Oct 15, 2015",0.540
"Oct 14, 2015",0.560
"Oct 13, 2015",0.610
"Oct 12, 2015",0.630
"Oct 11, 2015",0.630
"Oct 10, 2015",0.630
"Oct 09, 2015",0.650
"Oct 08, 2015",0.610
"Oct 07, 2015",0.620
"Oct 06, 2015",0.630
"Oct 05, 2015",0.640
"Oct 04, 2015",0.670
"Oct 03, 2015",0.680
"Oct 02, 2015",0.680
"Oct 01, 2015",0.710
"Sep 30, 2015",0.690
"Sep 29, 2015",0.620
"Sep 28, 2015",0.650
"Sep 27, 2015",0.750
"Sep 26, 2015",0.760
"Sep 25, 2015",0.770
"Sep 24, 2015",0.850
"Sep 23, 2015",0.890
"Sep 22, 2015",0.910
"Sep 21, 2015",0.930
"Sep 20, 2015",0.900
"Sep 19, 2015",0.860
"Sep 18, 2015",0.860
"Sep 17, 2015",0.890
"Sep 16, 2015",0.920
"Sep 15, 2015",0.900
"Sep 14, 2015",0.900
"Sep 13, 2015",0.980
"Sep 12, 2015",1.010
"Sep 11, 2015",1.070
"Sep 10, 2015",1.190
"Sep 09, 2015",1.220
"Sep 08, 2015",1.240
"Sep 07, 2015",1.270
"Sep 06, 2015",1.320
"Sep 05, 2015",1.310
"Sep 04, 2015",1.260
"Sep 03, 2015",1.280
"Sep 02, 2015",1.320
"Sep 01, 2015",1.350
"Aug 31, 2015",1.340
"Aug 30, 2015",1.250
"Aug 29, 2015",1.180
"Aug 28, 2015",1.170
"Aug 27, 2015",1.150
"Aug 26, 2015",1.140
"Aug 25, 2015",1.180
"Aug 24, 2015",1.290
"Aug 23, 2015",1.360
"Aug 22, 2015",1.390
"Aug 21, 2015",1.440
"Aug 20, 2015",1.350
"Aug 19, 2015",1.210
"Aug 18, 2015",1.150
"Aug 17, 2015",1.390
"Aug 16, 2015",1.620
"Aug 15, 2015",1.740
"Aug 14, 2015",1.820
"Aug 13, 2015",1.520
"Aug 12, 2015",1.140
"Aug 11, 2015",0.880
"Aug 10, 2015",0.710
"Aug 09, 2015",0.700
"Aug 08, 2015",1.770
"Aug 07, 2015",2.800
